NOME,INSTITUICAO_ENSINO_ALUNO_2021,FASE_2021,TURMA_2021,PONTO_VIRADA_2021,SINALIZADOR_INGRESSANTE_2021,INDE_2021,PEDRA_2021,IAA_2021,IEG_2021,IPS_2021,IDA_2021,IPP_2021,IPV_2021,IAN_2021,REC_EQUIPE_1_2021,REC_EQUIPE_2_2021,REC_EQUIPE_3_2021,REC_EQUIPE_4_2021,NIVEL_IDEAL_2021,DEFASAGEM_2021
ALUNO-232,Escola Pública,5,B,Não,Ingressante,7.331,Ametista,8.3,7.2,7.5,6.7,8.3,8.2,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),-1
ALUNO-235,Rede Decisão,3,B,Não,Veterano,7.544,Ametista,9.2,6.9,5.6,6.6,7.3,8.1,10.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-238,Escola Pública,2,H,Não,Veterano,3.663,Quartzo,8.5,1.3,4.4,2.1,5.0,3.5,5.0,Mantido na Fase atual,Não avaliado,Não avaliado,Não avaliado,Nível 4 (9o ano),-2
ALUNO-240,Escola Pública,3,D,Não,Ingressante,7.629,Ametista,8.8,6.1,7.5,6.9,7.3,8.4,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-241,Escola Pública,2,I,Não,Veterano,2.86,Quartzo,7.9,0.4,5.6,0.0,4.1,2.6,5.0,Alocado em Fase anterior,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-242,Escola Pública,2,I,Não,Veterano,5.833,Ágata,8.5,5.4,7.5,2.9,7.1,6.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-243,Escola Pública,0,O,Não,Ingressante,6.354,Ágata,8.5,5.0,7.5,3.2,7.5,6.8,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-246,Escola Pública,1,R,Não,Veterano,7.013,Ametista,9.0,8.8,5.6,4.6,8.5,7.7,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-247,Escola Pública,0,T,Sim,Ingressante,8.013,Ametista,10.0,8.3,7.5,6.8,8.1,9.7,5.0,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-249,Escola Pública,1,B,Não,Ingressante,6.025,Ágata,8.5,7.9,7.5,2.1,7.5,5.8,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-251,Escola Pública,2,N,Não,Veterano,7.976,Ametista,9.0,6.7,7.5,7.3,8.5,8.4,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-252,Escola Pública,0,M,Não,Ingressante,7.473,Ametista,10.0,10.0,7.5,5.9,7.2,6.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-258,Escola Pública,0,Q,Não,Ingressante,6.283,Ágata,7.8,10.0,7.5,5.3,2.5,4.8,5.0,Alocado em Fase anterior,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-260,Escola Pública,0,Q,Não,Ingressante,6.75,Ágata,9.5,6.7,7.5,4.5,7.5,7.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-261,Escola Pública,4,A,Não,Veterano,6.899,Ametista,9.2,7.8,7.5,5.9,8.4,7.0,2.5,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase,Nível 8 (Universitários),-4
ALUNO-262,Rede Decisão,6,C,Não,Veterano,7.903,Ametista,9.2,6.9,7.5,7.7,7.8,7.7,10.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),0
ALUNO-263,Rede Decisão,6,A,Não,Veterano,7.694,Ametista,7.9,7.8,7.5,6.5,8.0,7.5,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),0
ALUNO-266,Escola Pública,2,B,Não,Veterano,7.892,Ametista,9.0,8.3,6.3,6.8,7.5,8.0,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-267,Rede Decisão,4,G,Não,Ingressante,8.014,Ametista,9.2,8.9,6.3,8.2,8.3,8.6,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 5 (1o EM),-1
ALUNO-271,Escola Pública,3,J,Não,Ingressante,6.429,Ágata,9.6,5.0,7.5,4.3,7.7,5.5,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-273,Escola Pública,1,R,Não,Veterano,4.125,Quartzo,9.5,2.1,7.5,0.0,6.3,4.4,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-274,Escola Pública,5,A,Não,Veterano,6.88,Ágata,7.1,7.8,7.5,6.1,7.7,6.9,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-2
ALUNO-275,Escola Pública,3,M,Não,Veterano,5.815,Ágata,8.8,5.8,6.3,3.4,6.9,6.4,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-277,Escola Pública,1,E,Não,Veterano,8.183,Ametista,9.5,10.0,7.5,7.8,8.5,7.8,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-282,Escola Pública,5,B,Sim,Ingressante,8.544,Topázio,9.2,9.7,7.5,8.8,8.8,9.0,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 6 (2o EM),-1
ALUNO-283,Escola Pública,5,A,Sim,Ingressante,8.531,Topázio,8.8,9.4,7.5,8.7,8.8,9.5,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),-1
ALUNO-288,Rede Decisão,3,B,Não,Veterano,8.088,Ametista,8.3,7.5,7.5,7.7,7.3,8.7,10.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-293,Escola Pública,5,F,Não,Veterano,3.08,Quartzo,0.0,3.9,0.0,0.0,5.9,3.5,10.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),0
ALUNO-294,Escola Pública,0,K,Sim,Ingressante,8.994,Topázio,9.5,10.0,7.5,7.3,8.4,10.0,10.0,Mantido na Fase + Bolsa,Mantido na Fase + Bolsa,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-295,Escola Pública,1,A,Não,Veterano,6.771,Ágata,9.0,7.1,7.5,6.9,7.5,5.3,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-296,Escola Pública,2,B,Não,Veterano,7.221,Ametista,9.5,7.9,7.5,3.6,7.3,7.4,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-297,Escola Pública,3,J,Não,Veterano,4.894,Quartzo,8.8,3.3,5.6,2.8,7.7,6.1,2.5,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 6 (2o EM),-3
ALUNO-301,Escola Pública,2,J,Não,Veterano,8.289,Topázio,9.0,9.2,7.5,6.3,8.5,8.4,10.0,Mantido na Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-303,Escola Pública,0,M,Não,Ingressante,7.767,Ametista,8.5,8.3,7.5,6.8,7.5,7.0,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-305,Rede Decisão,3,J,Não,Veterano,7.315,Ametista,7.9,7.8,5.6,7.5,7.5,8.3,5.0,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-310,Escola Pública,0,L,Não,Ingressante,7.165,Ametista,9.0,8.3,7.5,4.6,6.6,6.3,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-312,Rede Decisão,2,J,Não,Veterano,7.946,Ametista,9.0,9.6,4.4,7.8,8.8,8.8,5.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-313,Escola Pública,0,P,Não,Veterano,7.375,Ametista,9.5,8.3,5.0,6.3,8.1,8.4,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-315,Rede Decisão,5,A,Sim,Veterano,8.909,Topázio,8.8,9.2,7.5,8.2,8.6,9.8,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 4 (9o ano),1
ALUNO-319,Escola Pública,2,B,Não,Veterano,7.821,Ametista,7.5,9.6,6.9,8.2,7.3,8.0,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-321,Rede Decisão,7,A,Não,Veterano,7.891,Ametista,8.3,7.5,5.6,7.6,8.3,8.3,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 7 (3o EM),0
ALUNO-323,Rede Decisão,1,B,Não,Veterano,4.976,Quartzo,7.4,7.1,4.4,3.3,3.8,4.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2
ALUNO-324,Rede Decisão,7,A,Não,Veterano,8.252,Topázio,8.3,8.1,6.9,7.9,8.3,8.6,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Nível 7 (3o EM),0
ALUNO-331,Escola Pública,0,R,Sim,Ingressante,8.923,Topázio,9.0,10.0,7.5,7.3,8.4,9.8,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-332,Escola Pública,1,G,Sim,Veterano,8.342,Topázio,9.0,9.6,7.5,7.4,8.3,9.8,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-336,Escola Pública,0,I,Não,Veterano,7.533,Ametista,9.0,10.0,6.3,6.9,7.5,6.9,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1
ALUNO-337,Rede Decisão,5,B,Não,Veterano,7.661,Ametista,7.5,8.1,7.5,7.3,8.8,8.5,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),-1
ALUNO-339,Escola Pública,3,C,Sim,Veterano,7.676,Ametista,8.8,8.1,7.5,6.2,8.5,9.2,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2
ALUNO-340,Escola Pública,3,C,Sim,Veterano,7.8,Ametista,8.8,8.1,7.5,7.0,8.3,9.1,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2
ALUNO-342,Rede Decisão,2,B,Não,Veterano,7.392,Ametista,8.5,6.7,7.5,7.6,7.5,8.4,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-343,Escola Pública,5,L,Não,Veterano,7.07,Ametista,8.3,8.1,6.9,6.0,8.0,7.2,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 7 (3o EM),-2
ALUNO-345,Escola Pública,1,F,Não,Veterano,6.764,Ágata,9.5,5.0,7.5,4.2,7.7,7.3,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-346,Escola Pública,1,A,Não,Veterano,4.925,Quartzo,7.9,3.8,7.5,0.0,7.5,4.4,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),0
ALUNO-348,Escola Pública,1,F,Não,Veterano,7.558,Ametista,10.0,8.8,7.5,6.4,7.7,7.5,5.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-349,Escola Pública,1,C,Não,Veterano,4.414,Quartzo,8.0,3.3,7.5,0.4,6.9,4.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-352,Escola Pública,4,F,Não,Ingressante,5.783,Ágata,7.5,3.6,7.5,3.5,7.2,5.7,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Nível 4 (9o ano),0
ALUNO-357,Escola Pública,3,M,Não,Ingressante,6.854,Ágata,8.3,5.3,7.5,5.9,7.3,6.6,10.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-359,Escola Pública,2,E,Sim,Veterano,7.326,Ametista,8.0,5.0,7.5,8.0,8.5,9.1,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-363,Escola Pública,0,O,Não,Ingressante,8.231,Ametista,10.0,8.3,7.5,6.5,7.8,8.7,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-364,Escola Pública,2,A,Não,Veterano,6.306,Ágata,0.0,7.5,4.4,4.7,7.1,8.6,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-365,Rede Decisão,6,C,Não,Veterano,7.376,Ametista,9.2,6.9,5.0,6.5,6.9,7.9,10.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),0
ALUNO-367,Escola Pública,4,F,Não,Veterano,6.392,Ágata,7.9,4.4,7.5,4.8,7.0,6.5,10.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 4 (9o ano),0
ALUNO-370,Escola Pública,3,G,Não,Veterano,8.196,Ametista,7.9,8.9,6.3,9.1,9.0,8.9,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 4 (9o ano),-1
ALUNO-372,Escola Pública,2,E,Não,Veterano,6.36,Ágata,8.0,5.4,7.5,4.9,7.5,7.4,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-373,Escola Pública,4,L,Não,Veterano,4.712,Quartzo,9.2,4.4,5.6,1.5,7.2,4.2,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),-1
ALUNO-374,Escola Pública,7,A,Não,Ingressante,8.276,Topázio,9.6,9.4,7.5,6.4,8.1,7.9,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não se Aplica,0
ALUNO-375,Rede Decisão,2,B,Não,Veterano,8.858,Topázio,9.5,10.0,7.5,8.1,7.5,8.9,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-376,Escola Pública,4,A,Não,Ingressante,5.216,Quartzo,8.8,5.8,0.0,3.9,7.7,5.7,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 6 (2o EM),-2
ALUNO-377,Rede Decisão,3,G,Não,Veterano,7.11,Ametista,8.8,7.5,5.6,4.2,7.5,7.9,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-378,Rede Decisão,6,C,Não,Veterano,7.441,Ametista,6.7,7.8,4.4,7.7,7.8,7.3,10.0,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),0
ALUNO-379,Escola Pública,4,E,Não,Veterano,4.151,Quartzo,10.0,2.8,5.0,1.7,5.6,3.5,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Nível 5 (1o EM),-1
ALUNO-381,Escola Pública,0,I,Não,Veterano,7.052,Ametista,9.5,8.3,6.3,6.1,7.8,6.6,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-383,Escola Pública,0,R,Não,Ingressante,6.915,Ametista,9.5,5.8,7.5,6.3,7.2,7.8,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-384,Escola Pública,1,C,Sim,Ingressante,7.418,Ametista,8.5,9.2,8.8,3.6,8.1,9.1,5.0,Promovido de Fase,Promovido de Fase,Mantido na Fase + Bolsa,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-385,Escola Pública,3,M,Não,Veterano,5.435,Quartzo,8.8,3.9,7.5,2.6,7.3,6.4,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-2
ALUNO-387,Escola Pública,3,R,Não,Veterano,6.19,Ágata,7.9,5.8,5.0,6.6,7.3,5.9,5.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-388,Escola Pública,2,C,Não,Veterano,6.007,Ágata,9.5,3.8,7.5,3.8,7.5,7.7,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-389,Rede Decisão,6,A,Não,Veterano,8.201,Ametista,8.3,8.6,6.3,9.0,9.4,8.9,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 7 (3o EM),-1
ALUNO-393,Escola Pública,2,F,Não,Veterano,7.26,Ametista,9.0,6.7,7.5,7.4,8.1,7.4,5.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-394,Rede Decisão,4,F,Não,Veterano,6.053,Ágata,7.1,5.3,6.9,5.2,7.2,6.7,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase,Nível 6 (2o EM),-2
ALUNO-396,Escola Pública,5,A,Não,Veterano,7.593,Ametista,7.9,8.1,7.5,7.2,7.7,8.7,5.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 6 (2o EM),-1
ALUNO-397,Rede Decisão,3,B,Não,Veterano,4.257,Quartzo,6.7,2.8,3.1,2.5,4.6,3.8,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-400,Escola Pública,1,C,Não,Veterano,3.729,Quartzo,0.0,3.3,5.6,1.2,7.3,5.2,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-403,Escola Pública,3,D,Não,Ingressante,7.878,Ametista,9.2,7.2,7.5,6.4,7.9,8.5,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-404,Rede Decisão,4,G,Não,Veterano,8.499,Topázio,8.8,9.2,7.5,7.4,8.9,8.3,10.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 4 (9o ano),0
ALUNO-405,Escola Pública,0,S,Não,Ingressante,7.767,Ametista,8.5,8.3,7.5,6.0,7.5,7.8,10.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0
ALUNO-406,Escola Pública,1,A,Não,Veterano,6.868,Ágata,9.0,8.3,6.9,6.4,7.5,5.4,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-407,Rede Decisão,4,G,Sim,Veterano,8.475,Topázio,8.3,8.9,7.5,6.6,9.2,9.4,10.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 4 (9o ano),0
ALUNO-408,Escola Pública,1,C,Não,Veterano,8.699,Topázio,9.0,9.2,8.8,7.2,8.8,8.9,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0
ALUNO-416,Escola Pública,2,H,Não,Veterano,7.349,Ametista,9.0,8.8,4.4,6.9,7.3,8.2,5.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 4 (9o ano),-2
ALUNO-421,Escola Pública,4,F,Não,Veterano,6.624,Ágata,9.2,5.8,7.5,5.8,7.7,6.9,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase,Nível 6 (2o EM),-2
ALUNO-422,Escola Pública,0,Q,Não,Ingressante,7.965,Ametista,9.0,10.0,7.5,7.2,8.4,7.7,5.0,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-423,Escola Pública,5,F,Não,Ingressante,3.146,Quartzo,0.0,1.7,5.0,1.5,6.9,4.2,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 7 (3o EM),-2
ALUNO-424,Escola Pública,2,I,Não,Veterano,5.99,Ágata,9.0,5.0,7.5,4.5,7.3,6.1,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-425,Escola Pública,3,F,Não,Veterano,6.642,Ágata,9.2,6.4,7.5,5.5,7.1,6.9,5.0,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-1
ALUNO-432,Escola Pública,0,I,Não,Veterano,4.946,Quartzo,9.0,6.7,5.0,2.6,2.5,4.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 2 (5o e 6o ano),-2
ALUNO-435,Escola Pública,5,B,Não,Veterano,4.169,Quartzo,6.7,4.7,0.0,3.0,7.5,3.5,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Promovido de Fase,Nível 7 (3o EM),-2
ALUNO-436,Escola Pública,2,J,Não,Ingressante,7.743,Ametista,9.5,8.8,7.5,6.3,8.5,8.4,5.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-437,Escola Pública,2,P,Não,Veterano,6.482,Ágata,8.5,5.0,7.5,4.0,7.7,6.6,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-438,Escola Pública,5,B,Não,Ingressante,5.756,Ágata,9.2,5.3,7.5,2.8,7.5,6.1,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Nível 7 (3o EM),-2
ALUNO-440,Escola Pública,5,B,Não,Ingressante,7.382,Ametista,8.3,8.1,7.5,6.7,8.1,7.7,5.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),-1
ALUNO-441,Escola Pública,2,R,Não,Veterano,7.571,Ametista,9.0,7.9,6.3,7.8,8.1,8.0,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1
ALUNO-442,Escola Pública,1,F,Não,Veterano,5.188,Quartzo,8.5,4.2,7.5,0.7,7.5,6.8,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-444,Escola Pública,1,J,Não,Ingressante,6.469,Ágata,9.5,4.2,7.5,5.1,8.1,8.1,5.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-447,Escola Pública,1,J,Não,Veterano,7.69,Ametista,9.5,9.6,5.0,6.4,7.9,8.7,5.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-448,Escola Pública,3,R,Não,Veterano,7.85,Ametista,9.2,7.8,7.5,6.3,7.5,8.1,10.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),0
ALUNO-449,Escola Pública,2,N,Não,Veterano,7.653,Ametista,8.5,7.5,7.5,4.9,8.5,8.6,10.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-450,Escola Pública,5,A,Não,Ingressante,7.196,Ametista,7.1,7.5,7.5,6.3,8.1,8.3,5.0,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Nível 6 (2o EM),-1
ALUNO-451,Escola Pública,1,E,Não,Veterano,5.667,Ágata,8.5,5.0,7.5,1.0,8.3,7.7,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-452,Escola Pública,1,G,Não,Ingressante,7.118,Ametista,7.0,8.8,7.5,4.8,8.1,8.3,5.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1
ALUNO-455,Escola Pública,2,F,Não,Veterano,7.154,Ametista,8.5,7.1,7.5,4.9,7.3,7.2,10.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0
ALUNO-463,Rede Decisão,4,G,Não,Veterano,8.292,Topázio,9.6,8.3,7.5,7.0,8.8,8.2,10.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Nível 3 (7o e 8o ano),1
